file_path,scanner_model,dpi,doc_type
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-1\300\s6_78.tif,EpsonV370-1,300,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-1\300\s6_79.tif,EpsonV370-1,300,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-1\300\s6_8.tif,EpsonV370-1,300,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-1\300\s6_80.tif,EpsonV370-1,300,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-1\300\s6_81.tif,EpsonV370-1,300,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-1\300\s6_82.tif,EpsonV370-1,300,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-1\300\s6_83.tif,EpsonV370-1,300,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-1\300\s6_84.tif,EpsonV370-1,300,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-1\300\s6_85.tif,EpsonV370-1,300,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-1\300\s6_86.tif,EpsonV370-1,300,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-1\300\s6_87.tif,EpsonV370-1,300,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-1\300\s6_88.tif,EpsonV370-1,300,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-1\300\s6_89.tif,EpsonV370-1,300,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-1\300\s6_9.tif,EpsonV370-1,300,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-1\300\s6_90.tif,EpsonV370-1,300,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-1\300\s6_91.tif,EpsonV370-1,300,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-1\300\s6_92.tif,EpsonV370-1,300,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-1\300\s6_93.tif,EpsonV370-1,300,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-1\300\s6_94.tif,EpsonV370-1,300,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-1\300\s6_95.tif,EpsonV370-1,300,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-1\300\s6_96.tif,EpsonV370-1,300,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-1\300\s6_97.tif,EpsonV370-1,300,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-1\300\s6_98.tif,EpsonV370-1,300,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-1\300\s6_99.tif,EpsonV370-1,300,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_1.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_10.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_100.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_101.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_102.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_103.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_104.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_105.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_106.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_107.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_108.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_11.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_12.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_13.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_14.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_15.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_16.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_17.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_18.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_19.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_2.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_20.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_21.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_22.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_23.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_24.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_25.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_26.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_27.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_28.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_29.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_3.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_30.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_31.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_32.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_33.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_34.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_35.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_36.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_37.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_38.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_39.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_4.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_40.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_41.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_42.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_43.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_44.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_45.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_46.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_47.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_48.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_49.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_5.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_50.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_51.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_52.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_53.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_54.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_55.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_56.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_57.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_58.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_59.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_6.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_60.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_61.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_62.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_63.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_64.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_65.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_66.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_67.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_68.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_69.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_7.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_70.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_71.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_72.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_73.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_74.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_75.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_76(1).tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_76.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_77.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_78.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_79.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_8.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_80.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_81.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_82.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_83.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_84.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_85.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_86.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_87.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_88.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_89.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_9.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_90.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_91.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_92.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_93.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_94.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_95.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_96.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_97.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_98.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\150\s7_99.tif,EpsonV370-2,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\300\s7_1.tif,EpsonV370-2,300,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\300\s7_10.tif,EpsonV370-2,300,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\300\s7_100.tif,EpsonV370-2,300,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\300\s7_101.tif,EpsonV370-2,300,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\300\s7_102.tif,EpsonV370-2,300,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\300\s7_103.tif,EpsonV370-2,300,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\300\s7_104.tif,EpsonV370-2,300,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\300\s7_105.tif,EpsonV370-2,300,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\300\s7_106.tif,EpsonV370-2,300,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\300\s7_107.tif,EpsonV370-2,300,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\300\s7_108.tif,EpsonV370-2,300,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\300\s7_11.tif,EpsonV370-2,300,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\300\s7_12.tif,EpsonV370-2,300,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\300\s7_13.tif,EpsonV370-2,300,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\300\s7_14.tif,EpsonV370-2,300,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\300\s7_15.tif,EpsonV370-2,300,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\300\s7_16.tif,EpsonV370-2,300,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\300\s7_17.tif,EpsonV370-2,300,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\300\s7_18.tif,EpsonV370-2,300,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\300\s7_19.tif,EpsonV370-2,300,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\300\s7_2.tif,EpsonV370-2,300,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\300\s7_20.tif,EpsonV370-2,300,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\300\s7_21.tif,EpsonV370-2,300,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\300\s7_22.tif,EpsonV370-2,300,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\300\s7_23.tif,EpsonV370-2,300,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\300\s7_24.tif,EpsonV370-2,300,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\300\s7_25.tif,EpsonV370-2,300,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\300\s7_26.tif,EpsonV370-2,300,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\300\s7_27.tif,EpsonV370-2,300,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\300\s7_28.tif,EpsonV370-2,300,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\300\s7_29.tif,EpsonV370-2,300,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\300\s7_3.tif,EpsonV370-2,300,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\300\s7_30.tif,EpsonV370-2,300,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\300\s7_31.tif,EpsonV370-2,300,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\EpsonV370-2\300\s7_32.tif,EpsonV370-2,300,Wikipedia
